latitude,longitude,
35.69116191,139.97590575,
35.70977174,139.77155371,
35.44307357,139.64410409,
35.67818951,139.75347027,
35.44302441,139.64379966,
35.70283881,139.77176442,
35.6645212,139.8591598,
35.658514,139.70133,
35.72902372,139.71741257,
35.65852314,139.69548741,
35.44199737,139.63065952,
35.49372467,139.50649857,
35.55319973,139.64681447,
35.6980288,139.77175697,
35.68137872,139.76608157,
35.69080269,139.70027923,
35.47467164,139.63172472,
35.67976904,139.71149362,
35.709865,139.6670462,
35.68137872,139.76608157,
35.67700645,139.78657474,
35.7855328,139.6268111,
35.66902367,139.75048061,
35.67145855,139.76150304,
35.71291986,139.79284465,
35.69190326,139.70576406,
35.71285453,139.7928822,
35.44108996,139.63314928,
35.66730938,139.75729758,
35.64808655,139.74665833,
35.65386463,139.74980257,
35.72898833,139.71751552,
35.63452758,139.79161084,
35.70636368,139.70878601,
35.67976904,139.71149362,
35.77806244,139.72083807,
35.70096076,139.77095121,
35.70744898,139.95909333,
35.35151705,139.4739055,
35.61986,139.515143,
35.67700645,139.78657474,
35.67015076,139.77107239,
35.64431502,139.69909072,
35.59514118,139.3461147,
35.54444779,139.64786535,
35.7857402,139.626944,
35.6295353,139.79473829,
35.45031382,139.63028669,
35.69564302,139.75991326,
35.55194584,139.38288982,
35.6906084,139.6910573,
35.69080269,139.70027923,
35.71188321,139.77038383,
35.670162,139.70269,
35.70823116,139.66647697,
35.5519508,139.38286933,
35.69804707,139.76893325,
35.57708668,139.66278434,
35.467905,139.626617,
35.68784916,139.72175002,
35.71983809,139.7727684,
35.65852173,139.70132603,
35.70026875,139.77066374,
35.72889056,139.71361607,
35.689776,139.6916378,
35.70024244,139.77064434,
35.6897932,139.6914781,
35.73438229,139.34061972,
35.46884809,139.54925514,
35.67700645,139.78657474,
35.689783,139.6916128,
35.6715531,139.76141768,
35.70329765,139.57770467,
35.6897771,139.6916175,
35.61591777,139.66018351,
35.45468366,139.63140249,
35.46619268,139.62269068,
35.6983271,139.77162838,
35.71289346,139.79263124,
35.689771,139.6916168,
35.69174602,139.79023578,
35.7037252,139.57934207,
35.45881731,139.63572621,
35.6897747,139.6916153,
35.69173,139.79158,
35.43023574,139.95876074,
35.6897706,139.6916257,
35.71282607,139.79672148,
35.67834593,139.74009633,
35.46430967,139.62326688,
35.66608046,139.75865426,
35.66669205,139.75813274,
35.66717952,139.80453815,
35.618398,139.476067,
35.78805129,139.85442252,
35.45768997,139.63175654,
35.6897714,139.691619,
35.69055321,139.71177339,
35.610989,139.474645,
35.67967933,139.80805278,
35.64603206,139.66990963,
35.693423,139.790328,
35.693505,139.79016,
35.6581882,139.3375205,
35.77806244,139.72083807,
35.71353303,139.76984614,
35.65188911,139.54439566,
35.53767419,139.73311186,
35.70311469,139.57795143,
35.6194848,139.5684753,
35.69944592,139.77053686,
35.7910787,139.9329544,
35.693442,139.790132,
35.6907291,139.75830317,
35.59431456,139.3492341,
35.778226,139.966339,
35.69596587,139.75806713,
35.72848064,139.74767156,
35.6901721,139.6921773,
35.6948894,139.6974765,
35.72843551,139.74755547,
35.55137977,139.78840828,
35.69064116,139.71175786,
35.69979378,139.77252377,
35.6990372,139.77086261,
35.70668233,139.75337058,
35.53132693,139.69690204,
35.693931,139.789844,
35.72842598,139.74769487,
35.46446,139.619698,
35.689504,139.6920601,
35.72732,139.712155,
35.72807974,139.74798018,
35.6985962,139.77301825,
35.66088986,139.69527245,
35.69434054,139.78865177,
35.69829653,139.77312501,
35.7911954,139.9331318,
35.6898602,139.6901152,
35.7282937,139.74780701,
35.6607412,139.69965352,
35.694384,139.787798,
35.70283954,139.58003872,
35.72829932,139.74781095,
35.7136427,139.77725484,
35.728433,139.74773027,
35.6895018,139.6913392,
35.46619268,139.62269068,
35.72864241,139.74751926,
35.72859876,139.74755562,
35.68128395,139.76607084,
35.68137872,139.76608157,
35.67995821,139.76501942,
35.46613995,139.62306769,
35.67214927,139.48025465,
35.69080269,139.70027923,
35.6895412,139.6920283,
35.6747621,139.870203,
35.72849081,139.74771288,
35.74883027,139.73425002,
35.7287039,139.74759419,
35.71010233,139.77456628,
35.6950631,139.70300154,
35.53778769,139.73335862,
35.7284383,139.74769834,
35.586467,139.432503,
35.4752237,139.6334291,
35.72865285,139.74765362,
35.79873287,139.83196756,
35.72841961,139.74773241,
35.66577546,139.52831439,
35.79889931,139.8325475,
35.44731598,139.62818384,
35.6985962,139.77301825,
35.4892454,139.6567949,
35.46495184,139.62072194,
35.71080349,139.6872464,
35.44731598,139.62818384,
35.65773636,139.61925725,
35.69285957,139.69415545,
35.4631845,139.61691588,
35.78448547,139.82169824,
35.67976904,139.71149362,
35.65839508,139.66709771,
35.78554526,139.82415196,
35.67214927,139.48025465,
35.70138527,139.77089345,
35.66080458,139.69968817,
35.70048787,139.77178395,
35.50718069,139.61734627,
35.68220242,139.69880824,
35.69080269,139.70027923,
35.72846002,139.74766737,
35.69979378,139.77252377,
35.69080269,139.70027923,
35.70350119,139.57922623,
35.78027544,139.65147883,
35.64248397,139.7137136,
35.69805387,139.7689406,
35.44560834,139.62674551,
35.71336158,139.79223288,
35.68865298,139.69915501,
35.71349656,139.70625281,
35.582409,139.7240954,
35.52939733,139.69670892,
35.71333313,139.79222107,
35.53073321,139.69759941,
35.6250472,139.7361513,
35.64913964,139.69937503,
35.6985962,139.77301825,
35.7212866,139.6574464,
35.71333313,139.79222107,
35.69785225,139.77192879,
35.692126,139.784821,
35.78432049,139.90066409,
35.5293832,139.6965419,
35.64206014,139.71420417,
35.74894,139.618819,
35.6017922,139.3671057,
35.6906376,139.6954,
35.65188911,139.54439566,
35.70035282,139.77175042,
35.568795,139.411529,
35.45633758,139.63343561,
35.69818745,139.76912848,
35.67512075,139.76324877,
35.658554,139.667151,
35.643561,139.655423,
35.55000441,139.78646234,
35.54994821,139.78641272,
35.70355474,139.57931252,
35.68887959,139.71017227,
35.69915482,139.77523863,
35.4646744,139.61695075,
35.70628494,139.79509255,
35.64239896,139.67041398,
35.70303193,139.54426289,
35.69207688,139.69336847,
35.66950796,139.7671719,
35.67976904,139.71149362,
35.77996428,139.89645839,
35.69080269,139.70027923,
35.456816,139.633072,
35.67090591,139.7678635,
35.67659084,139.62995653,
35.70082331,139.57278013,
35.680665,139.891912,
35.74013112,139.74677398,
35.70355881,139.57930907,
35.69125847,139.69552231,
35.72921282,139.7194041,
35.66038011,139.70737624,
35.66066195,139.69820009,
35.52930565,139.69679475,
35.66174713,139.67007963,
35.67976904,139.71149362,
35.55295969,139.64861155,
35.6985962,139.77301825,
35.66549724,139.75963958,
35.6985962,139.77301825,
35.698072,139.766014,
35.67875703,139.89007905,
35.6689653,139.7525595,
35.65917451,139.6728411,
35.67100525,139.72804392,
35.6696616,139.7202328,
35.6985962,139.77301825,
35.71297431,139.70606714,
35.66350644,139.70343394,
35.65839508,139.66709771,
35.69257324,139.73548723,
35.562318,139.395662,
35.67976904,139.71149362,
35.46613995,139.62306769,
35.73142816,139.7142471,
35.66173921,139.67011852,
35.69057206,139.70703304,
35.67418256,139.73984633,
35.69080269,139.70027923,
35.67976904,139.71149362,
35.6983271,139.77162838,
35.63173282,139.79763508,
35.63251665,139.74151623,
35.67430421,139.76538688,
35.67512075,139.76324877,
35.52474341,139.64560747,
35.556147,139.393298,
35.613476,139.6715567,
35.63446108,139.71397032,
35.67100525,139.72792244,
35.6696616,139.7202328,
35.69997164,139.77081031,
35.65426723,139.64693535,
35.4643773,139.61947203,
35.52288963,139.59106643,
35.6955176,139.70084595,
35.53138368,139.70021725,
35.695561,139.758614,
35.69984749,139.76378024,
35.67227239,139.76580593,
35.69240802,139.72444583,
35.706905,139.6657385,
35.65838734,139.64701008,
35.54949648,139.78386241,
35.56669688,139.66451805,
35.69176786,139.69879031,
35.71207432,139.77604316,
35.599562,139.611183,
35.69786666,139.77881536,
35.72843655,139.74770852,
35.72843655,139.74770852,
35.56574645,139.4416187,
35.62895652,139.77576803,
35.71358467,139.77644287,
35.6985962,139.77301825,
35.6975694,139.7688302,
35.45675051,139.61951964,
35.69280838,139.73534748,
35.46505452,139.61832136,
35.70041817,139.77261543,
35.70490942,139.57835913,
35.690589,139.706983,
35.67967933,139.80805278,
35.63022857,139.79136676,
35.66656664,139.72621322,
35.688873,139.69765,
35.46613995,139.62306769,
35.46579946,139.62281942,
35.48407005,139.58557251,
35.543706,139.380254,
35.66193201,139.70832846,
35.62921196,139.77532388,
35.62921645,139.77530762,
35.48058694,139.57283953,
35.68137872,139.76608157,
35.46619268,139.62269068,
35.66404321,139.88770366,
35.68994486,139.70154762,
35.46585189,139.62198257,
35.62920285,139.77534657,
35.70018717,139.77098511,
35.67180064,139.76523399,
35.78432049,139.90066409,
35.69062112,139.70703949,
35.69062052,139.7070335,
35.72846695,139.74772264,
35.68800892,139.72035959,
35.6985962,139.77301825,
35.62901871,139.77601745,
35.71026742,139.80465126,
35.6954752,139.69051674,
35.68557957,139.69259071,
35.68137872,139.76608157,
35.6840988,139.69974547,
35.65852173,139.70132603,
35.6995664,139.7703412,
35.46653467,139.62122025,
35.65955014,139.69823674,
35.72113202,139.34365243,
35.70042688,139.77175176,
35.62742884,139.88908684,
35.6985962,139.77301825,
35.6762008,139.3864593,
35.66160009,139.89233007,
35.64592362,139.8269248,
35.6987976,139.77472901,
35.54994821,139.78641272,
35.66214296,139.89120126,
35.71358467,139.77644287,
35.69771248,139.77899916,
35.69745363,139.77883816,
35.72572195,139.76497279,
35.6461834,139.71140093,
35.511985,139.348934,
35.72824335,139.74768053,
35.66240447,139.89308953,
35.72824335,139.74768053,
35.56284426,139.71503431,
35.62866039,139.77842577,
35.668604,139.706225,
35.63452758,139.79161084,
35.62620772,139.88487644,
35.668724,139.40294997,
35.62620772,139.88487644,
35.69645383,139.82560637,
35.70152903,139.77115631,
35.6696616,139.7202328,
35.69643202,139.81394291,
35.66169357,139.89289856,
35.66608046,139.75865426,
35.700856,139.81589,
35.72844412,139.74768757,
35.46464819,139.61695075,
35.62668921,139.77335789,
35.66623826,139.7154937,
35.72852293,139.74747877,
35.64913964,139.69937503,
35.72843429,139.74776208,
35.72836564,139.7478159,
35.45107355,139.63117524,
35.72838734,139.7477991,
35.66848204,139.70539927,
35.64913964,139.69937503,
35.66160009,139.89233007,
35.666657,139.804453,
35.66627884,139.71550103,
35.71358467,139.77644287,
35.69745363,139.77883816,
35.68978678,139.77092625,
35.714391,139.760288,
35.67225747,139.76362813,
35.62994555,139.77929447,
35.660827,139.894104,
35.63169793,139.64515686,
35.62992335,139.77934666,
35.69805994,139.76894074,
35.6975908,139.77883886,
35.6601555,139.89464521,
35.6988971,139.7710162,
35.66205753,139.69931167,
35.65047461,139.70171928,
35.6996166,139.77139235,
35.72847439,139.7476506,
35.72847439,139.7476506,
35.6964438,139.93040984,
35.6295353,139.79473829,
35.72847439,139.7476506,
35.6961641,139.77509111,
35.62598355,139.7714391,
35.65954174,139.69914073,
35.73111661,139.70690499,
35.6987976,139.77472901,
35.6985962,139.77301825,
35.63226038,139.78955626,
35.70023121,139.77155559,
35.70549749,139.77280587,
35.65918193,139.89715754,
35.484316,139.310479,
35.7783932,139.77354884,
35.777915,139.770357,
35.70243637,139.77047024,
35.71180045,139.77670312,
35.72962228,139.7106125,
35.65509531,139.69929075,
35.72932617,139.71088205,
35.7293594,139.71051022,
35.71207432,139.77604316,
35.6696616,139.7202328,
35.6985962,139.77301825,
35.71358467,139.77644287,
35.70558461,139.75190878,
35.72967307,139.71061208,
35.72967307,139.71058517,
35.62820391,139.88211326,
35.7090447,139.665965,
35.69080269,139.70027923,
35.72962189,139.71067775,
35.7056456,139.77414966,
35.68644619,139.70057666,
35.73252482,139.72505844,
35.71358467,139.77644287,
35.73188789,139.72694906,
35.6696616,139.7202328,
35.66698938,139.74918365,
35.4646744,139.61695075,
35.69064156,139.77027088,
35.6982269,139.77596283,
35.6987383,139.9168017,
35.70199,139.772243,
35.64573181,139.74756897,
35.674236,139.767025,
35.66003782,139.72359002,
35.70048787,139.77178395,
35.689832,139.77069586,
35.58927788,139.72754504,
35.6964434,139.82906601,
35.55598414,139.4192639,
35.6985962,139.77301825,
35.62520987,139.77561951,
35.54294282,139.5171243,
35.73046545,139.71132052,
35.6458408,139.74478483,
35.7083242,139.6660974,
35.74178292,139.79517824,
35.69207688,139.69336847,
35.64935889,139.69905552,
35.70582855,139.66579914,
35.75496692,139.76823807,
35.71202259,139.79840755,
35.75509752,139.7685653,
35.53024,139.70157,
35.69010824,139.7057882,
35.68953723,139.72186276,
35.53618728,139.50485319,
35.65707069,139.53021482,
35.73003573,139.7151196,
35.71290244,139.70389724,
35.67976904,139.71149362,
35.65356592,139.31513694,
35.63105632,139.69969134,
35.62806155,139.77129864,
35.65669561,139.69577659,
35.6953436,139.4089536,
35.62806155,139.77129864,
35.62813545,139.77118524,
35.77209986,139.5198977,
35.69282036,139.70328569,
35.70169511,139.81998861,
35.58892523,139.72721922,
35.73102023,139.73317106,
35.73138375,139.72929438,
35.64412321,139.65553433,
35.742952,139.50958,
35.71263124,139.77643064,
35.68147677,139.76779742,
35.69246747,139.70337689,
35.66558604,139.7390449,
35.70230879,139.7450316,
35.46359302,139.61796731,
35.66913013,139.75071119,
35.7068335,139.6667866,
35.69829653,139.77312501,
35.73046545,139.71132052,
35.45269104,139.39089417,
35.66160143,139.75041782,
35.7063554,139.6660776,
35.75460559,139.77093101,
35.70716936,139.75127652,
35.70033975,139.77115899,
35.600075,139.610796,
35.699853,139.763787,
35.6985962,139.77301825,
35.69873661,139.77228016,
35.658514,139.70133,
35.7061138,139.665988,
35.68265013,139.72903862,
35.45872555,139.63038057,
35.56368455,139.72478645,
35.56247782,139.71605033,
35.62753,139.778896,
35.70559346,139.75188422,
35.45490544,139.63122012,
35.6987976,139.77472901,
35.65359707,139.31489427,
35.45487416,139.63113134,
35.74233249,139.79707718,
35.57631442,139.65995193,
35.55893979,139.7170657,
35.62713072,139.77258904,
35.6985962,139.77301825,
35.69091856,139.70025905,
35.67512075,139.76324877,
35.46335628,139.61586664,
35.66139,139.7298,
35.63213853,139.79027412,
35.65905714,139.70361829,
35.70052424,139.770452,
35.68599714,139.7306658,
35.489699,139.627881,
35.5960336,139.68535452,
35.67940328,139.8081558,
35.65821102,139.69689343,
35.74246275,139.78128594,
35.53301201,139.69655871,
35.70065653,139.77178925,
35.51058788,139.63131666,
35.71110571,139.79636908,
35.71358467,139.77644287,
35.71110571,139.79636908,
35.6897183,139.69925165,
35.69080269,139.70027923,
35.6934027,139.7034987,
35.66158508,139.66747284,
35.69080269,139.70027923,
35.796196,139.5193687,
35.6933865,139.7035275,
35.6985962,139.77301825,
35.72989513,139.71087587,
35.53405099,139.63388085,
35.7299056,139.71089427,
35.6596499,139.7308588,
35.66854087,139.46872652,
35.70061183,139.74295417,
35.66610603,139.71070526,
35.67171406,139.76033378,
35.625961,139.782298,
35.6981562,139.7608615,
35.72842478,139.74769833,
35.6934022,139.7034933,
35.72831854,139.74775454,
35.73121763,139.73415175,
35.625961,139.782298,
35.57611925,139.65995407,
35.57631442,139.65995193,
35.73438959,139.74183105,
35.6933439,139.7035135,
35.57611925,139.65995407,
35.5632468,139.71846162,
35.73712239,139.74852783,
35.703568,139.75188,
35.6455624,139.710973,
35.6990372,139.77086261,
35.62656459,139.7733504,
35.606956,139.734957,
35.73962394,139.75390912,
35.58695968,139.66747284,
35.73753045,139.76172618,
35.66199298,139.69706799,
35.66155021,139.69875008,
35.6983271,139.77162838,
35.6187907,139.7280623,
35.70199,139.772243,
35.62660549,139.77336504,
35.64430645,139.69898769,
35.53174463,139.49527278,
35.54735858,139.78454458,
35.6875494,139.7310587,
35.77806244,139.72083807,
35.72793345,139.77086136,
35.7022588,139.77209189,
35.69080269,139.70027923,
35.69887963,139.7727691,
35.6833847,139.7243775,
35.72673252,139.77232826,
35.699583,139.765222,
35.72476293,139.77459775,
35.463929,139.618002,
35.6176099,139.729441,
35.68960502,139.69166636,
35.72205563,139.77767905,
35.70218744,139.77212126,
35.70218744,139.77212126,
35.66656664,139.72621322,
35.48255787,139.38651077,
35.60743038,139.68562067,
35.7213979,139.77833867,
35.68903321,139.69706772,
35.71324503,139.77590682,
35.68158976,139.76444745,
35.6815,139.6277,
35.6985962,139.77301825,
35.6176099,139.729441,
35.75285987,139.80379343,
35.69904474,139.77181999,
35.69885615,139.77162553,
35.6863692,139.7065433,
35.68763596,139.73790714,
35.70742824,139.77449058,
35.68994486,139.70154762,
35.68008021,139.72023726,
35.52818367,139.69802856,
35.7074605,139.77465817,
35.66582139,139.80386853,
35.68885741,139.73886012,
35.67381994,139.66732168,
35.44678538,139.59962783,
35.70498,139.65004,
35.66325435,139.74085271,
35.58892523,139.72721922,
35.68866459,139.70037315,
35.706273,139.719615,
35.69003696,139.70005372,
35.7283071,139.74784389,
35.7283071,139.74784389,
35.72840692,139.74784515,
35.72841455,139.74784118,
35.694357,139.695418,
35.70446195,139.57919311,
35.64431502,139.69909072,
35.6359735,139.7958444,
35.69191851,139.70568627,
35.69715647,139.75626723,
35.69148909,139.70004706,
35.6728333,139.763273,
35.67424647,139.76798661,
35.69844215,139.77326474,
35.73046545,139.71132052,
35.68666623,139.77453072,
35.69820647,139.77314076,
35.44627588,139.63955909,
35.7912247,139.9331331,
35.69746572,139.78427429,
35.68866392,139.71122772,
35.69966564,139.70008112,
35.7903676,139.9322445,
35.72862913,139.74776088,
35.70609862,139.77140307,
35.66648987,139.71268082,
35.71350269,139.70378852,
35.7318861,139.7973693,
35.63312803,139.71558094,
35.63367739,139.71551657,
35.7894603,139.9300112,
35.63428342,139.71567214,
35.731834,139.7973388,
35.6985962,139.77301825,
35.35342611,139.53110933,
35.70251665,139.77052994,
35.73214124,139.76686774,
35.35340861,139.53110933,
35.70476677,139.57838796,
35.6987976,139.77472901,
35.35472116,139.53157067,
35.709914,139.809866,
35.6329073,139.7914606,
35.67121311,139.75606231,
35.69683662,139.81424603,
35.69849482,139.77251351,
35.7285217,139.74774097,
35.7285217,139.74774097,
35.6318727,139.7901337,
35.69873483,139.77129903,
35.69123013,139.74296629,
35.53189445,139.69542146,
35.35553324,139.5353711,
35.69802433,139.7714889,
35.70701992,139.58025473,
35.6317891,139.790063,
35.70112498,139.7705555,
35.65546587,139.31379808,
35.51222973,139.62001383,
35.69805346,139.76895523,
35.70479444,139.57847625,
35.70487592,139.65011347,
35.68785858,139.7734375,
35.69397925,139.74264979,
35.6985962,139.77301825,
35.65852173,139.70132603,
35.70297757,139.77167121,
35.6318936,139.7900951,
35.7296355,139.7095122,
35.68989257,139.69162345,
35.66659964,139.70440152,
35.7068505,139.58021486,
35.69899364,139.7729373,
35.466201,139.622688,
35.70426103,139.57986354,
35.6318594,139.7901092,
35.702166,139.771732,
35.6319546,139.7900919,
35.72976999,139.71470095,
35.68666623,139.77453072,
35.646176,139.827434,
35.69804707,139.76893325,
35.67253277,139.73536491,
35.69034569,139.69978809,
35.69080269,139.70027923,
35.62668921,139.77335789,
35.70620045,139.58008287,
35.77580121,139.51901915,
35.6378468,139.6217111,
35.69829225,139.77222919,
35.70481523,139.57860942,
35.68137872,139.76608157,
35.69268748,139.7036612,
35.70494296,139.57856113,
35.68994486,139.70154762,
35.708982,139.721568,
35.6974515,139.6954936,
35.62352631,139.38764208,
35.66669205,139.75813274,
35.7887894,139.474544,
35.62871558,139.7870028,
35.7839397,139.4877253,
35.46619268,139.62269068,
35.69804605,139.77581669,
35.69207688,139.69336847,
35.7919747,139.9211689,
35.46585189,139.62198257,
35.7839397,139.4877253,
35.66836141,139.65040274,
35.697922,139.707631,
35.74833507,139.80401867,
35.71035,139.812242,
35.69252396,139.92758208,
35.651603,139.4860697,
35.68137872,139.76608157,
35.69029337,139.70580336,
35.69979378,139.77252377,
35.69898057,139.44637299,
35.70706059,139.58028696,
35.66065237,139.69516397,
35.43923959,139.6427536,
35.65188911,139.54439566,
35.66350644,139.70343394,
35.70549749,139.77280587,
35.6985962,139.77301825,
35.46365201,139.61720556,
35.635827,139.884024,
35.6985962,139.77301825,
35.69887963,139.7727691,
35.6978304,139.6965057,
35.67252,139.735274,
35.4647312,139.62298036,
35.72465988,139.76090407,
35.68620454,139.78229384,
35.51222973,139.62001383,
35.6985962,139.77301825,
35.6978304,139.6965057,
35.69536031,139.70106483,
35.635695,139.884033,
35.7004108,139.7717577,
35.68186031,139.76362813,
35.51238889,139.62005556,
35.7004829,139.77183097,
35.7004829,139.77183097,
35.70254865,139.73690175,
35.4317044,139.40030336,
35.7469236,139.6074385,
35.67253277,139.73536491,
35.69804382,139.70603943,
35.68395351,139.70354569,
35.689257,139.697611,
35.62797367,139.73795703,
35.46619268,139.62269068,
35.634752,139.885713,
35.70277159,139.77052063,
35.73298927,139.76854149,
35.45450013,139.63147759,
35.70708626,139.93204698,
35.63014573,139.74042892,
35.70449105,139.57917517,
35.70601745,139.66587569,
35.63863889,139.78925586,
35.7008841,139.74354045,
35.68042009,139.9918813,
35.69769977,139.77038383,
35.71034094,139.98137848,
35.70774534,139.6651284,
35.67940328,139.8081558,
35.66099015,139.69756186,
35.70181654,139.771218,
35.65419716,139.70539391,
35.72743287,139.70711883,
35.64573181,139.74756897,
35.65878686,139.70264934,
35.7246082,139.6706118,
35.67275554,139.73783555,
35.69167017,139.77087736,
35.5289713,139.6115136,
35.68564494,139.78819248,
35.701246,139.772086,
35.6883415,139.69692349,
35.6985962,139.77301825,
35.73005423,139.70722184,
35.77806244,139.72083807,
35.66033199,139.70420555,
35.69938571,139.77157474,
35.70230879,139.7450316,
35.69556071,139.77587163,
35.612293,139.62618508,
35.69997164,139.77081031,
35.6883415,139.69692349,
35.70027877,139.77403164,
35.3672044,139.6314494,
35.70254865,139.73690175,
35.59961366,139.60978828,
35.40056399,139.5342046,
35.6635408,139.7392749,
35.69080269,139.70027923,
35.70342888,139.59980206,
35.6985962,139.77301825,
35.6747076,139.3876645,
35.68242057,139.806503,
35.62906634,139.77625556,
35.64203503,139.80347157,
35.3754898,139.6232388,
35.582449,139.556839,
35.6405723,139.7135508,
35.6657656,139.7085655,
35.6747076,139.3876645,
35.69980828,139.7718215,
35.6747076,139.3876645,
35.5232552,139.6122016,
35.7212866,139.6574464,
35.6747076,139.3876645,
35.69989268,139.78036813,
35.69596587,139.75806713,
35.6985962,139.77301825,
35.64345838,139.69899493,
35.6820246,139.8076385,
35.70236472,139.77052688,
35.69080269,139.70027923,
35.46619268,139.62269068,
35.57742264,139.55844104,
35.62949858,139.77681125,
35.70301702,139.70830149,
35.62901228,139.77728012,
35.682916,139.706345,
35.69080269,139.70027923,
35.56247782,139.71605033,
35.6425997,139.69961,
35.6985962,139.77301825,
35.663463,139.7393425,
35.6038213,139.6686422,
35.7913372,139.9327078,
35.67424393,139.73760778,
35.68600612,139.73066568,
35.6985962,139.77301825,
35.6985962,139.77301825,
35.64755835,139.74683404,
35.70254865,139.73690175,
35.72777124,139.77096319,
35.66104027,139.69954669,
35.40441621,139.51955438,
35.66549724,139.75963958,
35.70348196,139.59977901,
35.70582855,139.66579914,
35.4428343,139.64651942,
35.63386051,139.87872362,
35.659175,139.697433,
35.63880892,139.52421069,
35.69080269,139.70027923,
35.54361577,139.44715403,
35.62500929,139.42456126,
35.7913372,139.9327078,
35.72864728,139.71248657,
35.57411789,139.66124962,
35.69167017,139.77087736,
35.70694061,139.93263265,
35.69416394,139.70298506,
35.66836141,139.65040274,
35.43392537,139.60092925,
35.70048787,139.77178395,
35.6985962,139.77301825,
35.73226313,139.7183463,
35.72320724,139.92676735,
35.4621959,139.612298,
35.6304467,139.7873222,
35.66791629,139.6857004,
35.4620606,139.6118781,
35.45107355,139.63117524,
35.69053086,139.76933509,
35.69358279,139.7007376,
35.65852173,139.70132603,
35.6985962,139.77301825,
35.66350644,139.70343394,
35.4625579,139.6134913,
35.6298957,139.7866143,
35.44140736,139.36668992,
35.601826,139.366987,
35.42862222,139.59421977,
35.68762477,139.72337276,
35.63519465,139.7675246,
35.65852173,139.70132603,
35.69979378,139.77252377,
35.49930021,139.68352011,
35.7912658,139.9327141,
35.69080269,139.70027923,
35.72388663,139.92805481,
35.70041817,139.77261543,
35.62970971,139.778409,
35.45468366,139.63140249,
35.396226,139.466404,
35.43934309,139.36423302,
35.69080269,139.70027923,
35.66669205,139.75813274,
35.69257638,139.69870448,
35.66779765,139.68665296,
35.4954955,139.40175448,
35.6747076,139.3876645,
35.3941929,139.6105686,
35.6304458,139.7910062,
35.56190202,139.71341739,
35.6657367,139.7085174,
35.66188146,139.70105678,
35.69433488,139.69648459,
35.698167,139.77036908,
35.6747113,139.3871978,
35.62728014,139.77250844,
35.64469696,139.69919588,
35.65940007,139.69555131,
35.630247,139.643798,
35.73129858,139.71555948,
35.72916389,139.74656557,
35.68173462,139.77569513,
35.46557882,139.62530851,
35.72847439,139.74765417,
35.4954955,139.40175448,
35.46510476,139.62330759,
35.73033402,139.7177428,
35.6747107,139.3872754,
35.72857099,139.74775988,
